row ID,row m/z,row retention time
592,1417.672,1497.0
593,593.263,1392.0
594,1788.812,1254.0
595,505.098,618.0
597,617.113,738.0
598,625.117,771.0
599,1169.032,1326.0
600,1081.471,1284.0
603,1358.142,1527.0
604,635.09,468.0
605,1080.499,1191.0
606,599.102,891.0
607,885.9,1245.0
608,669.07,552.0
609,984.531,1275.0
610,1103.563,1086.0
611,300.996,642.0
612,1598.73,1278.0
613,563.139,606.0
614,1854.9,1638.0
615,1179.542,1242.0
617,1813.811,1611.0
618,863.894,1083.0
619,623.388,849.0
620,903.187,510.0
621,411.133,714.0
622,273.075,822.0
623,387.164,537.0
625,1253.581,1521.0
626,629.208,1029.0
627,307.189,1338.0
628,1267.06,1437.0
629,1088.508,1326.0
630,1248.599,1491.0
631,1962.862,1425.0
632,1232.069,1371.0
634,559.053,1140.0
635,940.458,1440.0
636,1786.81,1245.0
637,1426.692,1383.0
638,658.431,1449.0
639,1845.818,1338.0
640,607.073,951.0
642,550.072,942.0
643,609.267,1224.0
644,1666.782,1467.0
647,913.145,645.0
649,1275.059,1374.0
650,343.067,810.0
651,897.913,1434.0
652,247.037,456.0
653,577.135,585.0
654,303.051,831.0
655,305.159,516.0
656,311.223,1578.0
657,1832.823,1155.0
659,1306.64,1152.0
660,275.149,393.0
661,129.02,117.0
662,1104.118,774.0
663,1538.73,1032.0
664,922.514,1242.0
666,1726.781,1545.0
667,866.902,1095.0
669,1073.472,1428.0
670,1266.591,1428.0
671,1188.561,1416.0
672,764.458,957.0
673,1939.889,1419.0
674,633.399,1113.0
675,655.294,1005.0
676,1848.831,1182.0
678,577.135,678.0
679,1588.762,1347.0
680,1733.828,1509.0
681,1736.821,1239.0
682,623.067,990.0
683,1688.811,1461.0
684,940.937,1119.0
685,1558.772,1515.0
686,1082.999,1176.0
687,1306.271,702.0
688,1682.761,1461.0
689,1015.479,1374.0
690,309.206,1464.0
691,733.175,978.0
692,409.116,1044.0
693,1064.481,1248.0
694,841.884,1041.0
695,1172.05,1389.0
696,1670.829,1575.0
697,809.12,762.0
699,1133.519,1398.0
700,1057.962,1434.0
701,1800.821,1317.0
702,599.102,732.0
703,1054.479,1248.0
704,882.159,702.0
705,876.401,1152.0
706,1572.759,1479.0
708,1728.788,1077.0
709,169.012,327.0
710,810.466,873.0
711,654.159,543.0
712,465.068,780.0
714,778.848,1044.0
715,953.472,1380.0
716,1538.711,1113.0
717,1876.958,1272.0
719,1110.508,1323.0
720,315.012,807.0
721,863.367,1119.0
722,910.515,1020.0
723,431.098,675.0
724,1394.671,1158.0
725,137.024,1269.0
726,872.899,1095.0
727,1890.849,1344.0
728,469.039,708.0
730,938.508,1335.0
731,1059.538,948.0
732,1186.53,1317.0
733,1802.808,1290.0
734,381.21,1017.0
735,317.028,915.0
736,1464.691,1563.0
737,549.066,939.0
738,912.499,1491.0
739,1089.968,1089.0
740,1010.469,1131.0
741,911.517,1098.0
742,954.521,1206.0
743,209.028,360.0
745,629.208,1029.0
746,471.343,843.0
747,924.531,1113.0
748,1804.811,1194.0
749,1038.481,1395.0
751,898.483,819.0
752,1184.289,846.0
753,856.886,1035.0
754,1648.8,1338.0
755,1097.498,1161.0
756,593.091,759.0
757,1253.6,1446.0
758,609.085,726.0
760,1114.541,1203.0
761,597.105,696.0
762,1376.689,1392.0
763,749.447,1581.0
764,993.469,1527.0
767,433.076,717.0
768,1082.491,1173.0
769,914.146,645.0
770,919.003,1074.0
771,1125.989,1335.0
772,1000.438,1293.0
773,739.148,918.0
775,1051.96,1419.0
776,723.173,810.0
777,1846.829,1305.0
778,1017.208,684.0
779,477.331,600.0
780,996.515,1239.0
781,1269.608,1578.0
782,1218.619,996.0
783,1900.879,1086.0
784,305.159,447.0
785,913.912,1257.0
786,897.151,582.0
788,1752.82,1095.0
789,1029.911,1227.0
790,305.068,525.0
791,1336.142,1482.0
792,1410.708,1506.0
794,1802.808,1305.0
795,1314.107,1464.0
796,779.422,1149.0
797,624.307,1218.0
798,1044.459,1299.0
799,1845.818,1338.0
800,1684.768,1161.0
801,449.07,639.0
802,213.961,504.0
803,1580.739,1068.0
804,1032.479,1251.0
805,1818.812,1176.0
806,597.105,627.0
807,169.012,546.0
808,839.403,1086.0
809,935.462,1512.0
810,495.078,96.0
812,1630.799,1527.0
814,744.125,750.0
815,399.043,729.0
817,287.057,417.0
818,780.481,1146.0
819,1042.471,1482.0
820,877.895,1233.0
821,1470.698,1119.0
822,545.143,813.0
823,561.137,561.0
824,585.125,846.0
825,1632.773,1161.0
826,1195.219,567.0
827,595.146,1083.0
828,1178.531,1323.0
829,329.161,1086.0
830,1977.859,1452.0
831,609.406,777.0
832,1136.039,1506.0
833,1107.222,645.0
834,882.484,1155.0
836,303.051,687.0
837,303.051,831.0
838,319.045,783.0
839,1037.46,1242.0
840,997.516,987.0
841,1465.702,966.0
844,1932.848,1449.0
845,1348.648,1230.0
846,261.086,474.0
847,1772.799,1164.0
849,301.034,741.0
850,1452.683,1446.0
851,209.119,1239.0
852,968.537,1452.0
853,1050.47,1395.0
855,163.039,459.0
857,801.217,963.0
858,449.108,624.0
859,1629.712,1053.0
860,583.142,858.0
861,1889.848,1245.0
862,1073.472,1290.0
863,621.084,1047.0
864,1067.973,1245.0
865,949.434,1083.0
867,691.329,1098.0
868,1919.857,1299.0
869,587.137,882.0
870,834.388,1113.0
871,933.426,1272.0
872,541.177,1074.0
873,871.894,1197.0
874,1160.597,1179.0
875,1234.622,1065.0
876,1283.102,1455.0
877,183.138,1128.0
878,609.123,207.0
879,913.145,504.0
880,593.148,558.0
881,591.079,1032.0
882,1261.092,1440.0
883,912.925,1074.0
884,761.134,417.0
885,541.177,906.0
886,607.073,648.0
887,1194.06,1437.0
888,1908.84,1209.0
889,393.05,519.0
890,465.068,720.0
891,305.068,162.0
892,563.139,606.0
893,1940.881,1119.0
894,594.154,471.0
895,343.067,123.0
896,1199.54,1383.0
897,1025.442,1461.0
898,1888.842,1344.0
899,720.156,597.0
900,749.169,786.0
901,1729.861,1437.0
902,595.074,936.0
903,1552.732,1083.0
904,1114.01,1215.0
907,785.17,696.0
908,850.458,1506.0
909,865.197,456.0
910,1214.039,1383.0
911,1392.668,996.0
913,1193.538,1404.0
914,119.047,552.0
916,858.462,1023.0
917,617.424,1140.0
918,1573.76,1500.0
919,670.071,585.0
920,1254.079,1413.0
921,950.507,921.0
923,1031.458,1155.0
924,609.123,291.0
925,409.044,402.0
926,800.101,660.0
927,1319.338,909.0
928,1110.982,1332.0
929,1041.968,1455.0
930,557.037,1128.0
931,763.184,1143.0
932,1082.472,1173.0
933,303.051,831.0
934,410.103,1563.0
935,1004.601,1329.0
937,937.411,1119.0
939,1037.959,1293.0
940,611.283,1452.0
941,1063.441,1449.0
942,1724.798,1392.0
943,1773.81,1170.0
944,866.49,1212.0
945,285.04,912.0
946,814.409,1488.0
948,163.039,363.0
949,395.139,978.0
950,473.034,762.0
951,371.242,1701.0
952,630.209,1209.0
953,1682.819,1548.0
955,968.518,1014.0
956,1016.471,1212.0
957,265.148,1737.0
958,968.518,1209.0
959,1031.478,1251.0
960,1091.501,1242.0
961,669.07,552.0
962,766.097,1167.0
963,1914.919,1482.0
964,1044.459,1431.0
965,1030.539,1497.0
966,1256.129,819.0
967,1117.511,1257.0
968,955.489,1299.0
969,287.057,531.0
970,471.276,729.0
971,674.425,1389.0
972,961.941,1245.0
973,289.069,582.0
974,480.31,1815.0
975,504.308,1752.0
976,1698.779,1236.0
978,1752.868,1542.0
979,783.211,990.0
980,481.038,627.0
982,641.111,849.0
983,987.534,1041.0
984,954.933,1107.0
986,1004.519,891.0
987,593.091,831.0
988,1065.971,1224.0
989,605.056,882.0
990,1083.502,1332.0
991,626.051,762.0
992,996.515,1323.0
993,1044.459,1188.0
994,848.892,1071.0
996,853.236,981.0
997,579.387,771.0
998,979.195,522.0
999,623.139,954.0
1000,1214.547,1383.0
1001,894.397,1026.0
1002,900.902,1197.0
1003,777.444,1752.0
1004,1259.228,726.0
1005,1714.778,1257.0
1006,761.134,492.0
1007,1105.129,774.0
1008,984.449,1236.0
1009,911.129,717.0
1011,1134.52,1206.0
1013,629.188,1146.0
1014,867.492,1506.0
1016,806.17,576.0
1017,328.222,1119.0
1018,291.196,1605.0
1020,483.079,549.0
1021,1153.259,579.0
1022,1924.882,1128.0
1023,621.16,1140.0
1024,607.073,738.0
1025,1098.581,1197.0
1026,852.504,1542.0
1027,700.44,1635.0
1028,169.012,657.0
1029,1161.32,1077.0
1030,303.051,1050.0
1031,1418.697,1428.0
1032,1460.711,1578.0
1033,1044.99,1371.0
1034,663.408,1698.0
1035,841.884,1041.0
1036,881.488,1554.0
1037,465.068,450.0
1038,1238.08,1407.0
1039,922.95,1389.0
1041,1072.571,1014.0
1042,285.06,351.0
1043,1033.159,786.0
1044,201.105,222.0
1045,1727.802,1269.0
1046,479.084,597.0
1047,965.246,768.0
1048,1832.823,1281.0
1049,794.468,1026.0
1050,1682.8,1149.0
1051,1714.778,1257.0
1053,409.116,984.0
1054,1096.512,1230.0
1055,583.109,963.0
1056,965.246,693.0
1057,925.479,1410.0
1058,1073.548,1401.0
1059,841.123,1020.0
1060,651.055,594.0
1061,1273.589,1452.0
1062,625.141,597.0
1063,638.084,660.0
1064,1402.67,1551.0
1065,1445.349,783.0
1066,491.284,1107.0
1067,387.13,510.0
1068,947.221,591.0
1069,1862.823,1260.0
1070,948.936,1083.0
1071,1162.532,1260.0
1072,1180.562,1434.0
1074,1282.599,1455.0
1075,949.746,1071.0
1076,865.197,456.0
1077,778.474,1266.0
1078,1089.47,1230.0
1079,1441.709,975.0
1080,1875.832,1329.0
1081,1238.071,1362.0
1082,1154.528,1311.0
1083,1729.799,1119.0
1084,1096.512,1230.0
1085,236.297,936.0
1086,891.173,906.0
1087,1336.3,840.0
1088,345.155,651.0
1089,1814.812,1248.0
1090,1830.801,1119.0
1091,289.069,906.0
1092,1027.21,624.0
1093,1542.72,1074.0
1094,690.419,819.0
1095,937.181,858.0
1096,178.999,1044.0
1097,969.466,1290.0
1098,1030.271,1008.0
1099,1128.571,1536.0
1100,1034.447,1386.0
1103,1097.973,1227.0
1105,396.217,1317.0
1106,1261.59,1446.0
1107,729.146,777.0
1108,889.415,1128.0
1109,1193.538,1362.0
1110,305.068,525.0
1111,1176.601,1173.0
1112,1829.829,1335.0
1113,307.084,552.0
1114,1788.812,1308.0
1115,1134.013,1416.0
1116,911.129,753.0
1118,1844.841,1380.0
1119,1705.82,1536.0
1120,177.054,456.0
1121,1107.222,591.0
1122,840.476,1029.0
1123,881.153,822.0
1124,993.445,1113.0
1125,625.404,597.0
1126,1172.112,1545.0
1127,1158.552,1497.0
1128,331.068,90.0
1129,508.226,828.0
1130,1253.6,1410.0
1131,793.4,1350.0
1132,473.034,699.0
1133,998.527,1077.0
1134,816.703,774.0
1135,1846.8,1470.0
1136,893.41,1323.0
1137,1676.802,1404.0
1138,621.05,870.0
1139,1024.47,1107.0
1141,1082.079,900.0
1142,824.482,978.0
1143,963.962,1539.0
1144,537.096,912.0
1145,1882.878,1092.0
1146,585.125,696.0
1147,1918.851,1299.0
1148,477.101,684.0
1149,535.218,1050.0
1150,1829.829,1281.0
1151,235.133,1332.0
1152,1113.138,846.0
1154,1135.56,1500.0
1155,303.051,1068.0
1156,1794.819,1140.0
1157,865.197,564.0
1158,1829.829,1251.0
1160,1815.809,1251.0
1161,907.172,840.0
1163,867.108,1080.0
1164,820.482,1317.0
1167,858.482,741.0
1168,1179.048,1419.0
1169,147.045,1455.0
1171,825.464,1287.0
1172,512.101,690.0
1173,1253.581,1395.0
1174,781.477,1392.0
1175,489.105,780.0
1176,835.882,963.0
1177,1170.541,1584.0
1178,593.091,831.0
1179,1763.789,1269.0
1180,954.521,1383.0
1181,1448.678,1560.0
1182,625.083,774.0
1183,863.181,564.0
1184,1506.709,1389.0
1185,509.237,927.0
1186,169.012,420.0
1187,1712.771,1404.0
1189,452.279,1812.0
1190,277.218,1755.0
1191,687.1,951.0
1192,667.149,837.0
1193,669.07,552.0
1194,1376.689,1440.0
1195,429.143,444.0
1196,862.505,1143.0
1197,769.474,1317.0
1198,924.924,1050.0
1199,741.074,930.0
1200,507.11,618.0
1201,469.154,1146.0
1202,824.607,1158.0
1203,589.096,357.0
1204,1088.488,1170.0
1206,435.092,681.0
1207,1208.042,1350.0
1208,1175.029,1197.0
1209,1833.829,1293.0
1210,595.098,834.0
1212,1126.521,1350.0
1213,864.186,564.0
1215,1185.558,1428.0
1216,223.043,492.0
1217,1803.819,1185.0
1218,953.932,1239.0
1219,915.904,1059.0
1220,455.062,972.0
1221,1229.549,1380.0
1222,1510.699,1098.0
1224,533.13,867.0
1227,636.091,723.0
1228,1075.991,1290.0
1229,1194.041,1353.0
1230,873.316,1206.0
1231,1361.682,1629.0
1233,658.111,783.0
1234,1829.829,1416.0
1235,1024.479,1158.0
1236,1130.593,1293.0
1237,1275.61,1605.0
1239,483.184,888.0
1240,808.483,1302.0
1241,1305.27,735.0
1242,884.932,1428.0
1243,1458.728,1383.0
1244,405.049,444.0
1245,1845.818,1329.0
1246,465.068,522.0
1247,1211.228,792.0
1248,870.231,1176.0
1249,1172.05,1389.0
1250,837.377,1062.0
1252,427.141,1236.0
1253,761.134,342.0
1254,1846.829,1305.0
1255,909.404,1293.0
1256,963.938,1086.0
1257,1587.751,1533.0
1258,181.011,495.0
1259,1177.319,1023.0
1262,289.069,750.0
1264,1096.512,1320.0
1266,1056.481,1203.0
1267,1728.769,1221.0
1268,800.101,660.0
1269,1313.6,1443.0
1270,999.461,1572.0
1272,1496.717,942.0
1273,477.101,822.0
1274,677.366,1743.0
1275,571.287,1869.0
1276,1818.831,1251.0
1277,1410.171,1488.0
1278,821.488,1389.0
1279,871.218,564.0
1280,1892.832,1275.0
1281,1350.138,1509.0
1282,997.516,1239.0
1283,1255.832,1035.0
1284,1854.838,1440.0
1285,1557.732,1515.0
1288,471.089,690.0
1290,1899.878,1083.0
1292,641.077,426.0
1294,1644.781,1299.0
1297,1200.057,1425.0
1298,521.202,1032.0
1299,1009.429,888.0
1301,817.211,855.0
1302,1254.592,1404.0
1303,937.181,756.0
1304,1193.591,942.0
1305,519.076,591.0
1306,1807.828,1281.0
1307,627.172,996.0
1308,1357.63,1476.0
1309,275.149,471.0
1310,273.075,468.0
1311,207.078,201.0
1312,607.073,951.0
1313,1127.522,1440.0
1314,1600.79,1581.0
1315,165.017,528.0
1316,316.022,657.0
1317,1009.482,1200.0
1318,1095.501,1413.0
1319,400.053,621.0
1320,691.353,1332.0
1321,1105.512,1218.0
1322,299.056,726.0
1323,892.203,705.0
1324,1194.539,1344.0
1325,1817.83,1377.0
1326,289.069,906.0
1327,1059.959,1242.0
1328,577.27,1716.0
1330,1264.631,996.0
1332,1106.499,1296.0
1333,1130.569,939.0
1335,1271.361,996.0
1337,601.081,729.0
1338,1030.769,1008.0
1339,1164.559,1416.0
1340,1076.489,1290.0
1341,1105.512,1416.0
1342,1710.778,1230.0
1343,1095.501,1221.0
1344,519.114,687.0
1346,811.448,1443.0
1347,647.031,729.0
1348,447.091,807.0
1349,825.464,1344.0
1350,1200.579,1116.0
1351,325.09,456.0
1352,827.471,1347.0
1353,969.94,1116.0
1354,720.156,507.0
1355,551.083,870.0
1357,1786.81,1248.0
1358,1506.709,1398.0
1359,1104.511,1224.0
1360,1792.778,1272.0
1361,343.009,822.0
1363,593.057,888.0
1364,1262.098,1512.0
1365,463.085,663.0
1366,471.343,1524.0
1368,259.059,909.0
1369,1871.799,1461.0
1370,616.423,1398.0
1371,1328.631,1485.0
1373,869.93,1431.0
1374,1272.588,1593.0
1375,296.043,993.0
1376,1065.472,1461.0
1377,1817.83,1311.0
1379,1155.529,1578.0
1380,593.091,894.0
1381,1791.839,1392.0
1382,1116.572,1035.0
1383,293.212,1659.0
