CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
620	3359	12	0.908	-377.573
620	3758	12	0.8719	-149.056
620	3828	12	0.8518	225.054
620	4797	12	0.9669	-130.092
620	5044	12	0.8531	152.006
620	5090	12	0.8505	227.080
620	5244	12	0.9091	81.023
620	5269	12	0.8695	1.006
620	998	12	0.9703	-76.008
621	2724	91	0.8352	-86.072
621	949	91	0.753	15.994
622	1262	27	0.7866	-15.994
622	4185	27	0.7983	-232.062
622	4311	27	0.6765	-166.031
622	4370	27	0.793	-190.178
622	7681	27	0.9268	0.000
630	1136	7	0.713	355.189
630	2616	7	0.7473	355.189
630	3438	7	0.7913	56.048
630	5979	7	0.7226	309.186
631	1896	38	0.8152	12.013
635	10588	187	0.6707	-17.991
635	1143	187	0.7904	-23.505
635	2059	187	0.9827	-31.504
635	3129	187	0.8085	-3.003
635	4778	187	0.8996	-32.007
635	6347	187	0.6796	-60.493
635	764	187	0.7584	-53.011
637	1791	325	0.9687	228.091
637	3012	325	0.9714	16.003
637	3592	325	0.8384	42.004
639	1160	297	0.761	30.009
640	1312	55	0.7892	0.000
642	2004	42	0.6511	-330.075
642	4684	42	0.6663	-76.013
642	4901	42	0.6611	331.043
642	737	42	0.9125	1.006
642	8032	42	0.7029	-76.013
647	1095	26	0.8499	-24.036
647	1876	26	0.8773	0.000
647	2368	26	0.8434	0.000
647	4827	26	0.8498	0.508
647	7834	26	0.871	0.508
652	3078	73	0.6534	-453.969
654	836	114	0.7375	0.000
656	2614	48	0.751	2.017
657	1090	9	0.9077	2.021
657	1276	9	0.7189	13.992
657	1400	9	0.7451	-30.000
657	676	9	0.7393	-16.008
657	805	9	0.7016	14.011
657	888	9	0.6785	-76.018
657	943	9	0.7661	59.013
659	10463	75	0.9078	41.999
659	6088	75	0.85	42.008
662	1007	11	0.9963	-1.011
662	2536	11	0.8692	153.007
663	1158	9	0.7064	-291.099
663	2082	9	0.7615	-192.041
663	6133	9	0.8079	-160.039
663	888	9	0.7875	-370.110
663	903	9	0.8732	-14.001
669	10170	15	0.7323	27.983
669	10718	15	0.7567	0.503
669	11136	15	0.7209	7.999
669	1327	15	0.7774	13.513
669	1391	15	0.7742	-112.067
669	1765	15	0.7811	-133.076
669	1858	15	0.7118	2.500
669	1901	15	0.8557	7.501
669	1935	15	0.8227	6.500
669	2025	15	0.8101	-120.066
669	2121	15	0.7836	15.012
669	2290	15	0.7742	-112.067
669	2320	15	0.8122	-126.088
669	2553	15	0.8073	-112.067
669	2885	15	0.8547	7.999
669	2956	15	0.7179	-104.068
669	3186	15	0.6918	-91.039
669	3273	15	0.764	31.504
669	3947	15	0.704	-0.498
669	4344	15	0.7775	-105.059
669	4729	15	0.732	7.013
669	5229	15	0.787	-141.075
669	5271	15	0.7502	-125.077
669	5964	15	0.8172	28.501
669	699	15	0.6819	-60.048
669	7374	15	0.6924	-9.499
669	775	15	0.8912	21.512
669	853	15	0.6908	23.002
669	862	15	0.8005	0.000
669	896	15	0.8122	-126.068
669	9317	15	0.7308	-127.079
669	964	15	0.8606	29.013
670	1072	15	0.6948	86.029
670	1074	15	0.8271	-16.008
670	1933	15	0.6948	-83.040
670	2345	15	0.7311	5.001
670	2443	15	0.6948	86.029
670	3970	15	0.7272	-10.998
670	5727	15	0.7668	4.991
670	876	15	0.7751	-16.511
670	882	15	0.8382	5.499
670	920	15	0.7455	12.511
671	1204	15	0.6823	100.073
671	1737	15	0.7128	-7.999
671	2622	15	0.735	-156.581
671	3476	15	0.8186	-0.987
671	3623	15	0.7615	63.051
671	4149	15	0.7343	-91.049
671	4645	15	0.7132	133.071
676	1090	9	0.6443	18.030
676	1276	9	0.9173	30.000
676	1400	9	0.9606	-13.992
676	805	9	0.9445	30.019
676	888	9	0.7211	-60.009
676	943	9	0.7065	75.021
678	11028	1	0.9155	-1.001
678	1826	1	0.919	-16.013
678	1946	1	0.9093	0.038
678	2103	1	0.9351	2.017
678	4690	1	0.9056	0.508
678	5000	1	0.9386	1.011
678	7605	1	0.9311	-1.001
679	2402	212	0.8264	42.023
682	1361	630	0.6905	280.058
685	1389	57	0.8787	-118.007
685	1799	57	0.8486	-216.097
685	2741	57	0.8886	84.050
685	3241	57	0.8581	41.022
686	10597	195	0.7261	-23.519
686	932	195	0.6967	0.527
687	1461	138	0.8619	289.063
687	778	138	0.8462	289.063
690	2259	48	1.0	0.000
690	2614	48	0.7163	0.000
690	6061	48	0.6434	-2.017
691	10685	12	0.9294	-0.005
691	10744	12	0.8656	130.039
691	1462	12	0.8718	0.000
691	1490	12	0.9051	130.039
691	8924	12	0.89	-1.006
692	11629	91	0.8502	-1.906
692	1528	91	0.8623	-1.906
692	5670	91	0.865	-1.906
692	8088	91	0.9213	14.054
692	889	91	0.9512	16.066
694	1754	36	0.7344	-95.029
697	10881	11	0.89	258.067
697	10942	11	0.9394	410.078
697	11103	11	0.9356	409.575
697	1132	11	0.925	336.086
697	1519	11	0.9997	-448.019
697	1621	11	0.9256	258.067
697	2505	11	0.8827	410.078
697	2543	11	0.8672	182.059
697	2596	11	0.9477	410.078
697	2598	11	0.9754	334.070
697	815	11	0.9039	410.078
697	950	11	0.9543	336.086
699	11136	15	0.7087	68.047
699	1391	15	0.7308	-52.020
699	1601	15	0.7025	164.580
699	1765	15	0.8009	-73.028
699	2025	15	0.7545	-60.019
699	2290	15	0.7308	-52.020
699	2320	15	0.7631	-66.040
699	2553	15	0.7026	-52.020
699	2956	15	0.7826	-44.020
699	4344	15	0.7097	-45.012
699	5271	15	0.7692	-65.029
699	5978	15	0.7107	35.010
699	6770	15	0.7223	-7.492
699	7656	15	0.7426	141.578
699	896	15	0.7631	-66.021
699	9317	15	0.7163	-67.031
704	11490	1	0.8825	2.021
704	1495	1	0.8412	222.046
704	2679	1	0.8603	151.494
704	2762	1	0.8426	2.012
704	3122	1	0.8649	-218.520
704	3462	1	0.8487	78.015
704	5662	1	0.8601	146.043
704	6460	1	0.8586	77.517
704	6534	1	0.8451	77.517
704	7667	1	0.8423	222.046
704	7877	1	0.8976	-218.022
706	4013	199	0.8707	166.089
708	2687	58	0.6944	116.048
711	10587	429	0.9306	0.005
711	11137	429	0.8078	-217.055
711	1279	429	0.8431	-217.059
711	7334	429	0.8978	0.000
716	2582	69	0.6401	72.023
717	2411	38	0.7996	74.149
717	2512	38	0.8856	0.120
717	2579	38	0.7841	-1.892
717	5187	38	0.7973	45.127
723	1575	40	0.7103	-2.017
723	2120	40	0.9143	-42.008
723	3576	40	0.7717	-15.994
723	5897	40	0.6664	-30.009
723	9491	40	0.8184	-14.016
728	11193	170	0.7444	-71.074
728	1138	170	0.7449	-152.011
728	1419	170	0.9478	-2.304
728	1650	170	0.9024	-172.038
728	2007	170	0.8099	-4.033
728	2179	170	0.8381	-476.084
728	3087	170	0.9374	-2.017
728	3274	170	0.9412	-3.022
728	3741	170	0.8924	-155.029
728	3972	170	0.7346	80.932
728	5280	170	0.9942	62.984
728	6119	170	0.7289	149.994
728	6875	170	0.9644	-3.022
728	837	170	0.7684	165.988
728	838	170	0.9204	149.994
728	933	170	0.7985	165.988
728	9484	170	0.7236	-152.045
730	1653	2	0.8576	-32.026
730	1996	2	0.8716	-33.032
731	9565	6	0.8481	1.015
732	10687	15	0.7443	126.068
732	828	15	0.8146	7.999
732	8761	15	0.7965	0.489
733	1069	38	0.8618	-60.014
733	3987	38	0.8054	-30.014
736	10420	57	0.8514	45.979
736	2588	57	0.8834	-60.009
737	1863	42	0.6461	-92.011
737	1945	42	0.6437	-48.020
737	2004	42	0.6545	-331.081
737	8032	42	0.6912	-77.019
739	932	195	0.7295	7.496
747	2779	430	0.7948	0.000
752	4830	129	0.8072	131.040
753	1035	39	0.6513	15.002
753	1176	39	0.7375	21.004
754	5021	57	0.94	0.000
756	2964	11	0.9413	-290.069
756	5676	11	0.9507	-1.006
756	987	11	0.9346	0.000
758	980	112	0.6833	128.047
760	11294	2	0.9009	-2.050
760	4096	2	0.9463	-2.031
761	10531	12	0.8349	-81.023
761	10770	12	0.8391	-70.542
761	1695	12	0.9065	76.003
761	1853	12	0.8864	-220.039
761	2954	12	0.9038	76.003
761	3400	12	0.8778	-77.033
761	3828	12	0.8491	-81.028
761	5090	12	0.8452	-79.002
761	806	12	0.974	0.000
762	1031	57	0.8537	-42.008
762	10420	57	0.8647	-42.023
762	10766	57	0.8525	-82.053
762	2758	57	0.8702	-0.992
764	10588	187	0.6474	35.020
764	1143	187	0.684	29.506
764	2059	187	0.7717	21.507
764	3129	187	0.6978	50.008
764	4778	187	0.7289	21.004
767	11054	4	0.8051	-176.071
767	1750	4	0.8764	-144.060
767	1813	4	0.8165	-160.053
769	5065	201	0.9502	289.029
772	10458	15	0.741	-52.024
772	1078	15	0.7115	-89.032
772	5185	15	0.7437	-74.542
772	7071	15	0.7423	-82.034
772	7374	15	0.7583	-82.532
773	6706	11	0.8755	-13.982
775	10170	15	0.6812	6.471
775	10718	15	0.7982	-21.009
775	11136	15	0.7302	-13.513
775	1327	15	0.7638	-7.999
775	1391	15	0.7083	-133.579
775	1765	15	0.8101	-154.588
775	1858	15	0.7952	-19.012
775	1901	15	0.7742	-14.011
775	1935	15	0.7576	-15.012
775	2025	15	0.8069	-141.578
775	2121	15	0.7302	-6.500
775	2290	15	0.7083	-133.579
775	2320	15	0.8065	-147.599
775	2553	15	0.7602	-133.579
775	2885	15	0.8015	-13.513
775	2956	15	0.691	-125.580
775	3273	15	0.7108	9.992
775	3947	15	0.7038	-22.010
775	4344	15	0.76	-126.571
775	4729	15	0.7127	-14.499
775	5229	15	0.7636	-162.587
775	5271	15	0.7088	-146.589
775	5964	15	0.8216	6.989
775	853	15	0.7274	1.490
775	862	15	0.8346	-21.512
775	896	15	0.8065	-147.580
775	9317	15	0.7596	-148.591
775	964	15	0.781	7.501
776	1107	1	0.9254	-5.973
776	1906	1	0.9872	-30.009
776	2639	1	0.8807	216.063
776	2867	1	0.8408	-15.994
776	3266	1	0.8508	-306.048
776	3993	1	0.8628	-7.975
776	4031	1	0.8439	-5.973
777	1048	38	0.7928	14.006
777	1245	38	0.8498	1.011
777	1254	38	0.9124	0.000
777	2411	38	0.7834	44.020
777	2512	38	0.9395	-30.009
777	3697	38	0.7797	146.038
778	1461	138	0.9252	0.000
780	10403	2	0.8447	-2.017
781	10393	336	0.8623	0.000
781	10577	336	0.8606	126.059
781	1613	336	0.9336	-15.012
781	2307	336	0.9336	149.070
781	2537	336	0.9266	7.008
781	3487	336	0.9408	0.498
784	2356	172	0.7244	-326.904
785	2465	449	0.682	-22.978
785	5826	449	0.8113	-1.993
786	1876	26	0.8954	-15.994
786	2527	26	0.863	15.999
786	4115	26	0.9733	0.000
788	2005	394	0.8041	-132.041
789	5312	7	0.7666	196.553
790	1113	700	0.7203	-2.017
792	4209	89	0.8561	182.097
796	2565	104	1.0	0.000
798	1391	15	0.6959	-141.080
798	2290	15	0.6959	-141.080
798	5271	15	0.6958	-154.090
799	1089	38	0.8513	31.006
799	1112	38	0.8364	15.989
800	3575	38	0.9559	-2.012
801	1013	4	0.8909	-180.119
801	1307	4	0.8568	-178.102
801	1337	4	0.8133	-152.011
801	1365	4	0.8558	-14.016
801	2060	4	0.8191	-330.999
801	2129	4	0.8028	-312.065
801	2209	4	0.8628	-180.119
801	2834	4	0.94	-1.006
801	2995	4	0.8622	-144.060
801	3228	4	0.8424	-190.063
801	3272	4	0.8067	-296.071
801	4138	4	0.9692	0.000
801	4886	4	0.8155	-286.050
801	4927	4	0.8381	-312.165
801	5517	4	0.8413	-174.069
801	7574	4	0.8804	-146.028
802	8956	62	0.9664	-439.115
805	1276	9	0.9348	-0.019
805	1400	9	0.9168	-44.011
805	2082	9	0.6906	88.040
805	888	9	0.7088	-90.028
805	943	9	0.7105	45.002
806	10531	12	0.8518	-81.023
806	10770	12	0.8298	-70.542
806	1408	12	0.8221	-220.039
806	1695	12	0.8685	76.003
806	1853	12	0.8995	-220.039
806	2954	12	0.8741	76.003
806	3400	12	0.8541	-77.033
806	3828	12	0.8662	-81.028
806	5090	12	0.8631	-79.002
810	10320	219	0.9237	326.066
810	10732	219	0.9237	326.066
810	3035	219	0.9241	344.076
810	4739	219	0.9729	2.017
810	5456	219	0.9934	284.053
810	8669	219	0.918	325.060
812	1595	34	0.8812	-42.013
814	11960	11	0.963	-152.006
814	4101	11	0.9492	-152.006
814	6052	11	0.9201	-43.977
814	7481	11	0.9472	-137.066
815	10852	11	0.944	76.003
815	10942	11	0.963	0.000
815	11103	11	0.9509	-0.503
815	2243	11	0.9327	197.938
815	2378	11	0.8874	76.003
815	2505	11	0.9789	0.000
815	2596	11	0.9491	0.000
815	2598	11	0.8711	-76.008
815	2970	11	0.9095	152.006
817	5370	604	0.8829	0.000
822	4528	80	0.8069	-240.080
822	857	80	0.8771	-256.074
823	4760	581	0.8478	2.012
824	1483	262	0.8171	298.068
824	1970	262	0.6735	298.068
827	10350	55	0.8435	146.038
827	1206	55	0.8854	160.053
827	2094	55	0.8855	15.999
827	2213	55	0.8543	15.999
827	2462	55	0.9152	130.044
827	2637	55	0.8697	0.000
827	2732	55	0.8935	30.000
827	2734	55	0.8735	146.038
827	2894	55	0.8354	26.019
827	2904	55	0.8448	-30.009
827	3402	55	0.9149	-20.061
827	3690	55	0.9039	-18.044
827	3931	55	0.8789	-30.009
827	4366	55	0.8864	-130.049
827	5086	55	0.8757	61.983
827	5500	55	0.9149	-20.061
827	6614	55	0.895	14.993
827	7716	55	0.8743	-166.122
827	8044	55	0.8711	159.052
828	2546	15	0.6875	134.571
828	8761	15	0.7687	-7.511
833	2123	186	0.7727	-152.006
833	5332	186	0.7403	152.011
837	1419	170	0.7733	-168.292
837	1650	170	0.7908	-338.026
837	3087	170	0.7667	-168.005
837	3274	170	0.7681	-169.011
837	3741	170	0.785	-321.017
837	5280	170	0.7757	-103.004
837	6875	170	0.7797	-169.011
837	838	170	0.8239	-15.994
837	933	170	0.9134	0.000
838	1419	170	0.8744	-152.298
838	1650	170	0.7742	-322.033
838	2007	170	0.752	-154.028
838	3087	170	0.8932	-152.011
838	3274	170	0.8678	-153.017
838	3741	170	0.7832	-305.023
838	5280	170	0.9281	-87.011
838	6119	170	0.8102	0.000
838	6875	170	0.9331	-153.017
838	933	170	0.8539	15.994
845	11001	75	0.8482	-104.063
846	1416	289	1.0	0.000
849	945	22	0.826	15.994
853	10718	15	0.6937	-22.499
853	1327	15	0.6832	-9.489
853	1765	15	0.7392	-156.078
853	1858	15	0.7297	-20.501
853	2025	15	0.7294	-143.068
853	2320	15	0.752	-149.089
853	2885	15	0.7089	-15.002
853	3115	15	0.7305	15.012
853	3947	15	0.8446	-23.500
853	862	15	0.7447	-23.002
853	896	15	0.752	-149.070
853	910	15	0.7826	-163.569
853	9317	15	0.6865	-150.081
857	1301	80	0.8372	-15.994
857	4528	80	0.9052	15.994
860	2033	688	0.8868	-70.102
862	1327	15	0.7213	13.513
862	1765	15	0.7617	-133.076
862	1901	15	0.7473	7.501
862	1935	15	0.6971	6.500
862	2025	15	0.7825	-120.066
862	2320	15	0.7795	-126.088
862	2553	15	0.7751	-112.067
862	2885	15	0.7836	7.999
862	3273	15	0.6856	31.504
862	3947	15	0.7098	-0.498
862	4344	15	0.7606	-105.059
862	4729	15	0.6984	7.013
862	5271	15	0.6972	-125.077
862	896	15	0.7795	-126.068
862	9317	15	0.723	-127.079
868	3236	38	0.8547	0.000
868	4873	38	0.8536	-29.995
868	6564	38	0.785	147.058
868	898	38	0.8199	31.015
869	931	272	0.8018	-176.047
870	2034	126	0.6443	-73.996
870	4044	126	0.6212	-117.532
870	6553	126	0.6821	-1.006
874	10403	2	0.8991	162.065
874	10502	2	0.8499	0.000
874	11279	2	0.8747	30.019
874	1715	2	0.8586	72.027
874	1721	2	0.8659	30.029
876	10378	15	0.7123	177.590
876	1072	15	0.7962	102.540
876	1074	15	0.9445	0.503
876	1933	15	0.7962	-66.529
876	2345	15	0.7964	21.512
876	2443	15	0.7962	102.540
876	4878	15	0.7072	20.511
876	5727	15	0.8753	21.502
876	882	15	0.9288	22.010
876	920	15	0.7928	29.023
878	10347	13	0.9035	0.000
878	10697	13	0.8911	238.025
878	3473	13	0.9629	0.000
878	3619	13	0.9763	0.000
878	4859	13	0.969	0.000
878	5225	13	0.973	0.000
878	8623	13	0.9917	2.017
878	924	13	0.9332	0.000
879	894	315	0.9998	318.991
880	11075	3	0.7761	-0.005
880	11298	3	0.8562	30.009
880	1428	3	0.7825	29.004
880	1439	3	0.6871	-146.038
880	1446	3	0.7718	102.008
880	2079	3	0.659	14.011
880	3008	3	0.8686	0.000
880	5515	3	0.7268	28.002
880	8600	3	0.8876	-0.316
880	892	3	0.8358	30.009
882	10378	15	0.7893	155.580
882	1072	15	0.7703	80.530
882	1074	15	0.9122	-21.507
882	1130	15	0.6867	7.492
882	1933	15	0.7703	-88.539
882	2345	15	0.8386	-0.498
882	2443	15	0.7703	80.530
882	3386	15	0.7007	156.083
882	5162	15	0.7014	-1.988
882	5727	15	0.9274	-0.508
882	920	15	0.8117	7.013
883	1039	290	0.8064	-10.026
884	10493	13	0.9421	5.973
884	10627	13	0.9156	5.973
884	11851	13	0.8695	-1.006
884	1885	13	0.8808	229.964
884	3670	13	0.8547	5.973
884	4580	13	0.9043	0.000
884	4753	13	0.8778	-10.021
884	6669	13	0.8979	-28.026
884	7230	13	0.8374	-1.006
886	2500	112	0.6306	0.000
886	4713	112	0.6419	126.035
886	980	112	0.6544	126.035
888	1090	9	0.699	78.039
888	1158	9	0.6679	79.011
888	1276	9	0.7354	90.009
888	1400	9	0.7499	46.018
888	2082	9	0.8966	178.069
888	4067	9	0.688	48.030
888	6133	9	0.887	210.071
888	903	9	0.873	356.109
888	943	9	0.726	135.031
889	1053	91	0.9019	-16.066
889	11629	91	0.8468	-17.972
889	1528	91	0.8624	-17.972
889	1974	91	0.8143	43.747
889	5670	91	0.8661	-17.972
889	8088	91	0.9757	-2.012
892	11075	3	0.8373	-30.014
892	11298	3	0.9785	0.000
892	1428	3	0.9371	-1.006
892	1439	3	0.8625	-176.047
892	2079	3	0.7769	-15.999
892	3008	3	0.9103	-30.009
892	5515	3	0.7765	-2.007
892	8600	3	0.9241	-30.326
895	9634	503	0.9068	-10.021
896	1011	15	0.7208	65.020
896	10170	15	0.6966	154.052
896	10718	15	0.8168	126.571
896	11136	15	0.763	134.068
896	1327	15	0.768	139.581
896	1391	15	0.8367	14.001
896	1601	15	0.6856	230.601
896	1765	15	0.8461	-7.008
896	1858	15	0.7253	128.569
896	1901	15	0.7092	133.570
896	1935	15	0.7086	132.568
896	2025	15	0.935	6.002
896	2121	15	0.6932	141.080
896	2290	15	0.8367	14.001
896	2320	15	1.0	-0.019
896	2380	15	0.7618	6.500
896	2553	15	0.7782	14.001
896	2885	15	0.8026	134.068
896	2955	15	0.7618	-1.490
896	2956	15	0.7783	22.001
896	3115	15	0.7243	164.082
896	3273	15	0.7061	157.572
896	3647	15	0.6808	49.519
896	3947	15	0.7032	125.570
896	4344	15	0.8491	21.009
896	4729	15	0.7196	133.081
896	5229	15	0.8372	-15.007
896	5271	15	0.7848	0.992
896	5964	15	0.7556	154.569
896	6770	15	0.7298	58.529
896	7374	15	0.7405	116.570
896	7656	15	0.7017	207.599
896	910	15	0.7857	-14.499
896	9317	15	0.8058	-1.011
896	964	15	0.7457	155.081
898	3236	38	0.7622	-31.015
898	3697	38	0.8375	188.051
899	10917	1	0.9863	0.000
899	1213	1	0.9003	-144.031
899	1354	1	0.9163	0.000
899	1986	1	0.9865	-0.503
899	2002	1	0.8483	-288.565
899	2085	1	0.8864	68.023
899	2096	1	0.8462	-146.043
899	2551	1	0.8961	-144.031
899	3201	1	0.8488	-76.008
899	3977	1	0.8526	-145.042
899	4051	1	0.8434	7.995
899	4180	1	0.8917	-144.031
899	4380	1	0.927	-73.522
899	4387	1	0.924	-217.553
899	4690	1	0.8625	143.528
899	5388	1	0.905	71.002
899	5891	1	0.8951	-136.036
899	6236	1	0.8753	-136.539
899	6571	1	0.8807	-146.043
899	7357	1	0.9236	-73.019
899	7843	1	0.8886	-73.019
899	909	1	0.8651	-145.042
900	10744	12	0.8315	146.033
900	1462	12	0.8472	15.994
903	1158	9	0.6846	-277.097
903	2082	9	0.877	-178.040
903	4067	9	0.6687	-308.079
903	6133	9	0.8833	-146.038
909	1021	1	0.853	-288.062
909	10737	1	0.8416	-292.104
909	1076	1	0.8939	0.000
909	10917	1	0.8567	145.042
909	11083	1	0.9041	0.000
909	1213	1	0.9102	1.011
909	1950	1	0.8635	-292.095
909	1986	1	0.8675	144.539
909	2096	1	0.9055	-1.001
909	2551	1	0.9506	1.011
909	3977	1	0.9709	0.000
909	4180	1	0.9168	1.011
909	4199	1	0.8554	-287.051
909	4338	1	0.8498	-15.994
909	4387	1	0.853	-72.511
909	5823	1	0.9014	1.011
909	6364	1	0.8436	-289.063
909	6571	1	0.9655	-1.001
910	1765	15	0.6971	7.492
910	2025	15	0.7358	20.501
910	2320	15	0.7857	14.480
910	3947	15	0.7432	140.069
910	5229	15	0.6859	-0.508
916	10363	2	0.8745	-128.071
919	3717	74	0.989	188.976
920	1072	15	0.7029	73.517
920	1074	15	0.7524	-28.520
920	1933	15	0.7029	-95.551
920	2345	15	0.6969	-7.511
920	2443	15	0.7029	73.517
920	5727	15	0.7793	-7.520
924	10347	13	0.891	0.000
924	10697	13	0.8898	238.025
924	3473	13	0.9481	0.000
924	3619	13	0.939	0.000
924	4859	13	0.9321	0.000
924	5225	13	0.9352	0.000
924	8623	13	0.9315	2.017
933	1419	170	0.7669	-168.292
933	1650	170	0.8525	-338.026
933	3087	170	0.7635	-168.005
933	3274	170	0.7604	-169.011
933	3741	170	0.8409	-321.017
933	5280	170	0.805	-103.004
933	6875	170	0.8067	-169.011
939	10830	15	0.6933	0.498
939	2121	15	0.7221	-20.501
940	1275	41	0.7933	39.997
940	1961	41	0.72	15.994
940	2022	41	0.8431	2.017
940	2599	41	0.8431	2.017
940	2685	41	0.7593	18.020
940	3317	41	0.7706	90.981
940	3630	41	0.9289	0.000
943	1090	9	0.7031	-56.992
943	1276	9	0.7022	-45.021
943	1400	9	0.7589	-89.013
945	1322	22	0.6775	-14.016
945	4758	22	0.7004	15.994
948	5356	16	0.8686	-192.027
950	10942	11	0.9323	73.991
950	11103	11	0.9327	73.488
950	1132	11	0.912	0.000
950	2596	11	0.9075	73.991
950	2598	11	0.9269	-2.017
955	12287	6	0.7536	-120.042
955	2515	6	0.8282	41.022
955	6043	6	0.8554	-30.009
955	8753	6	0.7732	11.012
956	10327	15	0.7393	-68.018
956	10338	15	0.782	-47.009
956	1082	15	0.8065	-138.058
956	1204	15	0.7495	-72.018
956	1340	15	0.686	-60.019
956	1737	15	0.78	-180.090
956	3476	15	0.6924	-173.077
956	4645	15	0.8115	-39.019
956	6543	15	0.8606	-68.018
956	8937	15	0.7278	-30.009
957	3472	128	0.9268	0.000
958	10474	6	0.7692	-0.005
958	10575	6	0.779	30.009
958	2477	6	0.8077	30.009
961	8032	42	0.6443	42.986
962	1220	55	0.8139	311.035
962	1574	55	0.922	164.978
962	2039	55	0.8567	154.957
962	2836	55	0.8977	177.987
962	5861	55	0.8884	150.962
962	7730	55	0.9225	166.994
964	10718	15	0.7457	-28.510
964	11136	15	0.8432	-21.014
964	1391	15	0.7992	-141.080
964	1765	15	0.7312	-162.089
964	1901	15	0.8816	-21.512
964	1935	15	0.7418	-22.513
964	2025	15	0.7435	-149.079
964	2121	15	0.7491	-14.001
964	2290	15	0.7992	-141.080
964	2320	15	0.7457	-155.101
964	2885	15	0.7395	-21.014
964	2956	15	0.7522	-133.081
964	3273	15	0.7958	2.491
964	3647	15	0.6962	-105.562
964	3780	15	0.7656	-4.024
964	4344	15	0.7288	-134.072
964	5229	15	0.733	-170.089
964	5271	15	0.7444	-154.090
964	5964	15	0.8296	-0.512
968	10377	2	0.9269	0.000
968	1057	2	0.95	30.009
969	1743	111	0.7276	-192.003
969	6230	111	0.6276	15.999
971	3075	133	0.8283	-15.994
971	4512	133	0.7285	-15.994
971	6337	133	0.6209	-146.023
974	1189	41	0.9871	28.031
974	1275	41	0.7747	-90.977
974	1586	41	0.9796	-21.981
974	975	41	0.9087	-23.998
975	1586	41	0.8988	2.017
975	1966	41	0.8934	28.031
980	4713	112	0.6744	0.000
987	1178	11	0.886	0.000
987	2964	11	0.9191	-290.069
987	5676	11	0.9222	-1.006
994	1035	39	0.7827	7.008
994	10721	39	0.7076	-2.491
994	14039	39	0.6736	-67.012
994	2833	39	0.6507	-1.001
996	2231	281	0.9999	0.000
996	3810	281	0.8331	16.018
996	7466	281	0.8257	2.031
998	10531	12	0.8662	301.067
998	12206	12	0.9753	0.010
998	1323	12	0.878	86.991
998	1427	12	0.8539	152.011
998	1725	12	0.8922	-149.554
998	1777	12	0.9631	-75.016
998	3196	12	0.9786	-225.557
998	3238	12	0.9054	-225.557
998	3359	12	0.9494	-301.565
998	3758	12	0.8339	-73.048
998	3828	12	0.8361	301.062
998	4797	12	0.9359	-54.084
998	5090	12	0.8306	303.088
998	5217	12	0.8336	152.011
998	5244	12	0.8991	157.031
998	5269	12	0.8699	77.014
998	6806	12	0.8439	8.009
999	1782	141	0.8416	-15.994
1002	1392	240	0.8342	0.000
1002	3326	240	0.6489	-65.523
1007	2536	11	0.8706	154.018
1011	1391	15	0.7778	-51.018
1011	2025	15	0.7156	-59.018
1011	2290	15	0.7778	-51.018
1011	2320	15	0.7208	-65.039
1011	5229	15	0.7065	-80.027
1013	1307	4	0.9827	2.017
1013	1337	4	0.8054	28.108
1013	2060	4	0.8828	-150.881
1013	2129	4	0.9016	-131.946
1013	2209	4	0.9358	0.000
1013	2834	4	0.8691	179.113
1013	2995	4	0.9302	36.059
1013	3228	4	0.9314	-9.944
1013	3272	4	0.9095	-115.952
1013	4138	4	0.9088	180.119
1013	4229	4	0.8285	-147.940
1013	4537	4	0.9	-152.011
1013	4886	4	0.8997	-105.931
1013	4927	4	0.9736	-132.046
1013	5517	4	0.9219	6.050
1013	6025	4	0.9011	-161.955
1013	7574	4	0.9338	34.091
1016	1068	188	0.8328	-141.051
1016	10794	188	0.9419	0.005
1016	10808	188	0.8238	76.022
1016	10831	188	0.8767	76.022
1016	1741	188	0.8463	76.022
1018	10517	189	0.6834	-340.100
1018	4964	189	0.6885	-406.121
1021	2551	1	0.8495	289.072
1021	4199	1	0.8708	1.011
1021	6364	1	0.8429	-1.001
1021	6571	1	0.8571	287.061
1024	1182	444	0.8381	-18.010
1026	1599	2	0.8888	-139.030
1026	3743	2	0.8867	-29.981
1026	4931	2	0.8551	-104.049
1026	7366	2	0.8795	42.013
1029	10445	17	0.7857	-0.010
1031	1032	57	0.9331	-42.013
1031	10354	57	0.8741	-76.013
1031	10420	57	0.868	-0.014
1031	1194	57	0.8488	42.008
1031	2588	57	0.9116	-106.003
1031	2758	57	0.8605	41.017
1031	3788	57	0.8417	-87.993
1031	8053	57	0.8674	83.059
1032	10354	57	0.8946	-34.000
1032	10420	57	0.8801	41.999
1032	11148	57	0.8969	-33.990
1032	1389	57	0.8451	-216.068
1032	2588	57	0.8998	-63.990
1032	2633	57	0.9201	-82.039
1032	2921	57	0.8712	-0.029
1032	3224	57	0.8431	-278.161
1032	3788	57	0.9144	-45.979
1035	1176	39	0.6996	6.002
1035	2833	39	0.7112	-8.009
1037	2317	49	0.8729	-18.010
1037	2678	49	0.9502	-15.994
1037	3550	49	0.9307	220.091
1037	4217	49	0.9563	-181.005
1037	4493	49	0.9256	316.059
1037	5449	49	0.8898	2.955
1037	9654	49	0.9142	35.925
1039	10566	290	0.6959	58.529
1041	11187	2	0.9652	-146.067
